episode_num,layer_num,quant_state,acc_state,reward,l1-bits,l2-bits,l3-bits,l4-bits,l5-bits,prob_2bits,prob_3bits,prob_4bits,prob_5bits,prob_8bits
1195,4,0.55,0.9223999999999999,0.5189802126622161,5,4,5,4,4,0.007372547,0.037480254,0.35425293,0.5600804,0.040813897
1196,0,0.9,0.0,0,4,8,8,8,8,0.0022828495,0.024349838,0.41871905,0.5288554,0.025792902
1196,1,0.825,0.0,0,4,5,8,8,8,0.002523784,0.025163338,0.413176,0.53206867,0.027068203
1196,2,0.75,0.0,0,4,5,5,8,8,0.0004725476,0.0051722242,0.2847655,0.7019649,0.0076248376
1196,3,0.65,0.0,0,4,5,5,4,8,0.0023029598,0.01642039,0.31874084,0.6423398,0.020195944
1196,4,0.575,0.9221333333333332,0.4974581647723363,4,5,5,4,5,0.0073811593,0.0375881,0.35527664,0.55891114,0.040842995
1197,0,0.9,0.0,0,4,8,8,8,8,0.0022856877,0.024409378,0.41976637,0.52772224,0.02581639
1197,1,0.8,0.0,0,4,4,8,8,8,0.00252658,0.025219265,0.41421777,0.5309454,0.027091023
1197,2,0.725,0.0,0,4,4,5,8,8,0.000488026,0.0052802395,0.2866142,0.6998431,0.007774396
1197,3,0.625,0.0,0,4,4,5,4,8,0.002393138,0.016802361,0.32003522,0.64013773,0.020631548
1197,4,0.625,0.9234666666666668,0.45760591838549725,4,4,5,4,8,0.007677532,0.03830855,0.35595337,0.5565605,0.041500058
1198,0,0.9,0.0,0,4,8,8,8,8,0.0022949632,0.024530213,0.4205028,0.52670544,0.025966559
1198,1,0.8,0.0,0,4,4,8,8,8,0.002536498,0.025339643,0.41497985,0.5298971,0.027246905
1198,2,0.725,0.0,0,4,4,5,8,8,0.00049113476,0.005318768,0.2878442,0.69850713,0.007838827
1198,3,0.625,0.0,0,4,4,5,4,8,0.0024061038,0.016901743,0.32119367,0.63872707,0.020771395
1198,4,0.55,0.9112,0.5041625639723123,4,4,5,4,5,0.007709661,0.038491,0.3567664,0.55530053,0.041732434
1199,0,0.925,0.0,0,5,8,8,8,8,0.002302737,0.024632268,0.42113447,0.52583605,0.026094481
1199,1,0.85,0.0,0,5,5,8,8,8,0.0024285677,0.02489066,0.41631028,0.5295461,0.026824394
1199,2,0.75,0.0,0,5,5,4,8,8,0.00046454743,0.0051820357,0.287116,0.6996306,0.0076068016
1199,3,0.675,0.0,0,5,5,4,5,8,0.0023300156,0.016660016,0.32197374,0.63856286,0.020473441
1199,4,0.575,0.9373333333333335,0.5165886888470723,5,5,4,5,4,0.007158314,0.037365537,0.35766038,0.5571967,0.040619038
1200,0,0.925,0.0,0,5,8,8,8,8,0.0023098218,0.024724271,0.42253888,0.5242061,0.026220888
1200,1,0.85,0.0,0,5,5,8,8,8,0.0024357918,0.024978617,0.41773397,0.52789867,0.026952963
1200,2,0.775,0.0,0,5,5,5,8,8,0.00046727527,0.0052121887,0.289502,0.69715077,0.007667737
1200,3,0.7,0.0,0,5,5,5,5,8,0.0022562766,0.01641546,0.3236891,0.63745236,0.020186825
1200,4,0.625,0.9517333333333333,0.4900406215395179,5,5,5,5,5,0.006889239,0.03676732,0.3594856,0.55678314,0.040074643
1201,0,0.925,0.0,0,5,8,8,8,8,0.002315563,0.024800135,0.4232931,0.52327186,0.026319308
1201,1,0.825,0.0,0,5,4,8,8,8,0.0024415664,0.025051367,0.41849798,0.52695686,0.027052244
1201,2,0.75,0.0,0,5,4,5,8,8,0.00048375392,0.0053174556,0.29165116,0.6946927,0.007854966
1201,3,0.675,0.0,0,5,4,5,5,8,0.0023473026,0.016786594,0.32505715,0.6351286,0.020680303
1201,4,0.6,0.9506666666666668,0.5108563747699536,5,4,5,5,5,0.007193811,0.03757414,0.35998738,0.5543115,0.040933218
1202,0,0.9,0.0,0,4,8,8,8,8,0.0023194905,0.02485371,0.42338362,0.52306,0.026383096
1202,1,0.8,0.0,0,4,4,8,8,8,0.0025623103,0.025656225,0.4179125,0.5261949,0.027674114
1202,2,0.725,0.0,0,4,4,5,8,8,0.000499005,0.005414314,0.2923968,0.6936779,0.008012035
1202,3,0.65,0.0,0,4,4,5,5,8,0.0024377888,0.017141629,0.32530904,0.63397425,0.021137236
1202,4,0.575,0.9405333333333334,0.5205906428135043,4,4,5,5,5,0.007485137,0.038262166,0.35973868,0.552865,0.041648973
1203,0,0.925,0.0,0,5,8,8,8,8,0.0023212384,0.024882957,0.42261106,0.5237766,0.026408136
1203,1,0.825,0.0,0,5,4,8,8,8,0.0024470538,0.025132498,0.41785052,0.5274302,0.027139764
1203,2,0.75,0.0,0,5,4,5,8,8,0.00048376992,0.0053298576,0.28994396,0.696382,0.00786036
1203,3,0.65,0.0,0,5,4,5,4,8,0.002349116,0.016821558,0.32374996,0.6363741,0.020705173
1203,4,0.575,0.9296,0.5068799981009994,5,4,5,4,5,0.007484158,0.038278256,0.35866064,0.55393106,0.041645896
1204,0,0.925,0.0,0,5,8,8,8,8,0.0023226766,0.024903996,0.42224118,0.52410364,0.026428461
1204,1,0.825,0.0,0,5,4,8,8,8,0.002448307,0.025152706,0.41749066,0.5277501,0.02715829
1204,2,0.725,0.0,0,5,4,4,8,8,0.00048311587,0.005328896,0.28875133,0.69758695,0.007849807
1204,3,0.65,0.0,0,5,4,4,5,8,0.0024349573,0.017146097,0.32317764,0.6361302,0.02111109
1204,4,0.575,0.9301333333333334,0.5075512166519844,5,4,4,5,5,0.0074807396,0.038280744,0.357779,0.55482876,0.04163083
1205,0,0.9,0.0,0,4,8,8,8,8,0.002323465,0.024914844,0.42191356,0.524411,0.026437046
1205,1,0.825,0.0,0,4,5,8,8,8,0.0025658086,0.025716245,0.41648072,0.5275147,0.027722538
1205,2,0.75,0.0,0,4,5,5,8,8,0.0004822908,0.005324402,0.28761637,0.6987411,0.00783586
1205,3,0.65,0.0,0,4,5,5,4,8,0.0023448889,0.01680977,0.32185408,0.6383255,0.020665755
1205,4,0.575,0.9221333333333332,0.4974581647723363,4,5,5,4,5,0.0074739377,0.038263332,0.35675442,0.5559167,0.04159152
1206,0,0.925,0.0,0,5,8,8,8,8,0.00232359,0.02492101,0.42127585,0.5250428,0.026436748
1206,1,0.825,0.0,0,5,4,8,8,8,0.0024486864,0.025168154,0.41653326,0.5286893,0.027160533
1206,2,0.75,0.0,0,5,4,5,8,8,0.0004813051,0.0053172405,0.28649208,0.6998907,0.007818749
1206,3,0.65,0.0,0,5,4,5,4,8,0.0023415342,0.016791742,0.32088682,0.6393468,0.020633105
1206,4,0.575,0.9296,0.5068799981009994,5,4,5,4,5,0.007464684,0.038233332,0.35567817,0.55708796,0.04153585
1207,0,0.925,0.0,0,5,8,8,8,8,0.0023236645,0.024922458,0.42103338,0.52528495,0.026435569
1207,1,0.85,0.0,0,5,5,8,8,8,0.0024484533,0.025168011,0.41629022,0.5289376,0.027155703
1207,2,0.775,0.0,0,5,5,5,8,8,0.0004657037,0.0052254396,0.2847486,0.70190424,0.0076559973
1207,3,0.675,0.0,0,5,5,5,4,8,0.0022542393,0.016452527,0.3199062,0.6411945,0.020192461
1207,4,0.575,0.9389333333333332,0.5185908190616678,5,5,5,4,4,0.007170931,0.03756228,0.35489017,0.5595496,0.04082693
1208,0,0.925,0.0,0,5,8,8,8,8,0.0023244116,0.024928242,0.42204118,0.52425057,0.026455604
1208,1,0.825,0.0,0,5,4,8,8,8,0.002448884,0.02516904,0.41727588,0.5279339,0.027172312
1208,2,0.75,0.0,0,5,4,5,8,8,0.00048022412,0.005307218,0.28662303,0.6997837,0.007805739
1208,3,0.65,0.0,0,5,4,5,4,8,0.0023372597,0.016760873,0.32113403,0.6391615,0.020606365
1208,4,0.575,0.9296,0.5068799981009994,5,4,5,4,5,0.007445623,0.03816028,0.35528126,0.55765975,0.041453067
1209,0,0.925,0.0,0,5,8,8,8,8,0.0023250952,0.02492993,0.42327908,0.5229926,0.026473295
1209,1,0.85,0.0,0,5,5,8,8,8,0.0024491977,0.025165351,0.41847685,0.52672255,0.027186
1209,2,0.775,0.0,0,5,5,5,8,8,0.0004653769,0.0052195676,0.28670126,0.6999534,0.0076604704
1209,3,0.7,0.0,0,5,5,5,5,8,0.0022522674,0.016429542,0.32183293,0.6392861,0.020199154
1209,4,0.625,0.9517333333333333,0.4900406215395179,5,5,5,5,5,0.006865866,0.0367767,0.3561325,0.56016946,0.040055454
1210,0,0.9,0.0,0,4,8,8,8,8,0.0023255046,0.024927607,0.42411014,0.5221574,0.02647938
1210,1,0.825,0.0,0,4,5,8,8,8,0.0025661096,0.025711266,0.41855898,0.525418,0.027745694
1210,2,0.725,0.0,0,4,5,4,8,8,0.0004793542,0.005296862,0.28786775,0.69855803,0.0077980473
1210,3,0.65,0.0,0,4,5,4,5,8,0.002420188,0.017049706,0.32277426,0.6367493,0.021006474
1210,4,0.575,0.9293333333333333,0.506544298718192,4,5,4,5,5,0.007423968,0.038068492,0.35575083,0.557389,0.04136765
1211,0,0.9,0.0,0,4,8,8,8,8,0.0023248394,0.02491828,0.42417404,0.52211475,0.026468094
1211,1,0.8,0.0,0,4,4,8,8,8,0.002564945,0.02569841,0.41859713,0.5254104,0.027729116
1211,2,0.725,0.0,0,4,4,5,8,8,0.00049279863,0.005370166,0.28850096,0.6977151,0.007921046
1211,3,0.65,0.0,0,4,4,5,5,8,0.0024155588,0.01701599,0.3225269,0.6370757,0.02096583
1211,4,0.575,0.9405333333333334,0.5205906428135043,4,4,5,5,5,0.007408597,0.038000375,0.35520962,0.55809975,0.041281592
1212,0,0.9,0.0,0,4,8,8,8,8,0.002322593,0.024894154,0.42328116,0.52307415,0.026427913
1212,1,0.825,0.0,0,4,5,8,8,8,0.002562138,0.025672598,0.41771778,0.52636456,0.027682882
1212,2,0.725,0.0,0,4,5,4,8,8,0.00047623058,0.0052655092,0.28597718,0.70054,0.007741107
1212,3,0.65,0.0,0,4,5,4,5,8,0.0024075382,0.016964654,0.32114902,0.6385937,0.020885171
1212,4,0.55,0.9047999999999999,0.49565236231539955,4,5,4,5,4,0.0073875487,0.037908167,0.3537803,0.55977947,0.041144498
1213,0,0.9,0.0,0,4,8,8,8,8,0.0023207576,0.024876922,0.42277232,0.52362883,0.026401151
1213,1,0.8,0.0,0,4,4,8,8,8,0.0025598034,0.025653085,0.4172353,0.52690077,0.027650975
1213,2,0.725,0.0,0,4,4,5,8,8,0.0004891087,0.005333523,0.28621438,0.7001093,0.007853712
1213,3,0.65,0.0,0,4,4,5,5,8,0.0024009184,0.016919363,0.32052842,0.6393273,0.020824056
1213,4,0.575,0.9405333333333334,0.5205906428135043,4,4,5,5,5,0.0073683104,0.03781771,0.3530769,0.560705,0.041032083
1214,0,0.9,0.0,0,4,8,8,8,8,0.002317457,0.024845999,0.4213495,0.52513975,0.026347274
1214,1,0.825,0.0,0,4,5,8,8,8,0.0025559498,0.025621582,0.41587442,0.5283568,0.0275912
1214,2,0.725,0.0,0,4,5,4,8,8,0.0004722194,0.0052250233,0.28334463,0.70329165,0.0076664933
1214,3,0.65,0.0,0,4,5,4,5,8,0.0023911255,0.016857654,0.3188227,0.6412032,0.020725342
1214,4,0.55,0.9047999999999999,0.49565236231539955,4,5,4,5,4,0.0073437896,0.03770544,0.35150585,0.5625733,0.040871684
1215,0,0.925,0.0,0,5,8,8,8,8,0.002314706,0.024823027,0.42036015,0.52619356,0.02630856
1215,1,0.85,0.0,0,5,5,8,8,8,0.0024363296,0.025046282,0.41562194,0.5299034,0.026992029
1215,2,0.775,0.0,0,5,5,5,8,8,0.00045576761,0.0051202984,0.28134364,0.70559555,0.007484789
1215,3,0.7,0.0,0,5,5,5,5,8,0.0022146483,0.01616912,0.31720415,0.64457977,0.019832335
1215,4,0.6,0.9450666666666666,0.5041908867202274,5,5,5,5,4,0.0067637437,0.036291584,0.35088456,0.5666528,0.03940733
1216,0,0.875,0.0,0,3,8,8,8,8,0.0023128032,0.024806181,0.42006698,0.5265299,0.026284153
1216,1,0.75,0.0,0,3,3,8,8,8,0.002672914,0.026156489,0.41384432,0.52924025,0.028085984
1216,2,0.675,0.0,0,3,3,5,8,8,0.00051255187,0.005447412,0.28473806,0.70127904,0.008022943
1216,3,0.6,0.0,0,3,3,5,5,8,0.0025594018,0.0174251,0.3180596,0.64051205,0.02144392
1216,4,0.525,0.8608,0.4545980157169161,3,3,5,5,5,0.007890155,0.038776055,0.3502501,0.5611502,0.04193348
1217,0,0.925,0.0,0,5,8,8,8,8,0.0022983337,0.024563586,0.41950798,0.52748096,0.026149143
1217,1,0.85,0.0,0,5,5,8,8,8,0.0024196329,0.024795713,0.41485938,0.5310977,0.026827572
1217,2,0.775,0.0,0,5,5,5,8,8,0.000450826,0.005055446,0.2798139,0.7072749,0.007404925
1217,3,0.675,0.0,0,5,5,5,4,8,0.0021941292,0.015999207,0.3158748,0.64627206,0.019659856
1217,4,0.575,0.9389333333333332,0.5185908190616678,5,5,5,4,4,0.006985517,0.036617834,0.34981364,0.5667926,0.03979039
1218,0,0.9,0.0,0,4,8,8,8,8,0.0022863648,0.024353707,0.42031127,0.5269963,0.026052324
1218,1,0.8,0.0,0,4,4,8,8,8,0.0025228753,0.025136435,0.415013,0.53004456,0.027283104
1218,2,0.725,0.0,0,4,4,5,8,8,0.00047707694,0.005184238,0.28242457,0.7042546,0.0076594176
1218,3,0.625,0.0,0,4,4,5,4,8,0.0023504389,0.016525792,0.31725287,0.6434681,0.02040281
1218,4,0.55,0.9112,0.5041625639723123,4,4,5,4,5,0.0075156204,0.037643455,0.35040215,0.5635101,0.040928677
1219,0,0.925,0.0,0,5,8,8,8,8,0.0022751307,0.024162877,0.420761,0.5268426,0.025958426
1219,1,0.85,0.0,0,5,5,8,8,8,0.0023963158,0.024404868,0.4161613,0.53040165,0.026635922
1219,2,0.775,0.0,0,5,5,5,8,8,0.00044633713,0.004981832,0.28101858,0.706207,0.007346251
1219,3,0.775,0.0,0,5,5,5,8,8,0.0021741753,0.015800782,0.31710687,0.6453922,0.019526
1219,4,0.7,0.9578666666666665,0.4314981590815556,5,5,5,8,5,0.0058744736,0.033504173,0.35120946,0.57267994,0.036731932
1220,0,0.9,0.0,0,4,8,8,8,8,0.002268958,0.024021694,0.42218524,0.52559334,0.025930792
1220,1,0.825,0.0,0,4,5,8,8,8,0.002504516,0.024804544,0.4168704,0.5286621,0.027158426
1220,2,0.75,0.0,0,4,5,5,8,8,0.0004597615,0.005042248,0.28311417,0.70389354,0.007490314
1220,3,0.65,0.0,0,4,5,5,4,8,0.0022507892,0.016045474,0.3184361,0.6433518,0.019915916
1220,4,0.575,0.9221333333333332,0.4974581647723363,4,5,5,4,5,0.0071763345,0.03663805,0.35176498,0.5643443,0.04007629
1221,0,0.925,0.0,0,5,8,8,8,8,0.0022629637,0.023893377,0.42311874,0.52482533,0.025899654
1221,1,0.825,0.0,0,5,4,8,8,8,0.0023838112,0.024137883,0.41848856,0.52841514,0.026574643
1221,2,0.75,0.0,0,5,4,5,8,8,0.00045873382,0.005019382,0.28396934,0.70306766,0.0074849506
1221,3,0.675,0.0,0,5,4,5,5,8,0.0022457344,0.015980488,0.31924787,0.6426267,0.019899236
1221,4,0.6,0.9506666666666668,0.5108563747699536,5,4,5,5,5,0.006882233,0.035868622,0.35239485,0.565482,0.03937224
1222,0,0.925,0.0,0,5,8,8,8,8,0.0022566104,0.023767289,0.42342657,0.5246986,0.025850834
1222,1,0.85,0.0,0,5,5,8,8,8,0.0023771997,0.02401205,0.4187853,0.5283019,0.026523545
1222,2,0.775,0.0,0,5,5,5,8,8,0.00044270765,0.0049100574,0.28259665,0.7047338,0.0073167305
1222,3,0.7,0.0,0,5,5,5,5,8,0.0021574912,0.015600113,0.3187123,0.6440779,0.019452235
1222,4,0.625,0.9517333333333333,0.4900406215395179,5,5,5,5,5,0.0065945983,0.035084877,0.35225913,0.56743944,0.038621984
1223,0,0.925,0.0,0,5,8,8,8,8,0.0022505801,0.023649573,0.42337018,0.524934,0.025795678
1223,1,0.85,0.0,0,5,5,8,8,8,0.0023708262,0.02389398,0.41870216,0.5285679,0.026465124
1223,2,0.775,0.0,0,5,5,5,8,8,0.00044059128,0.004881743,0.2814793,0.7059142,0.007284195
1223,3,0.7,0.0,0,5,5,5,5,8,0.0021492082,0.015525334,0.3178526,0.64508665,0.019386282
1223,4,0.625,0.9517333333333333,0.4900406215395179,5,5,5,5,5,0.006570982,0.03492974,0.35147047,0.56853443,0.03849436
1224,0,0.9,0.0,0,4,8,8,8,8,0.0022447826,0.023538867,0.42295066,0.52553177,0.025733963
1224,1,0.825,0.0,0,4,5,8,8,8,0.0024781637,0.024315178,0.41755188,0.52870667,0.02694809
1224,2,0.725,0.0,0,4,5,4,8,8,0.00045222373,0.00493331,0.28067148,0.7065566,0.007386371
1224,3,0.65,0.0,0,4,5,4,5,8,0.0023033766,0.016063362,0.317074,0.64445597,0.020103322
1224,4,0.575,0.9293333333333333,0.506544298718192,4,5,4,5,5,0.007079975,0.03600935,0.3500344,0.5672597,0.039616562
1225,0,0.9,0.0,0,4,8,8,8,8,0.0022385218,0.023431815,0.42196754,0.5266997,0.02566236
1225,1,0.825,0.0,0,4,5,8,8,8,0.0024712123,0.024205344,0.41655344,0.52989906,0.026870968
1225,2,0.75,0.0,0,4,5,5,8,8,0.0004495659,0.0049012117,0.27872512,0.7085831,0.007340937
1225,3,0.675,0.0,0,4,5,5,5,8,0.0022096422,0.015668927,0.31498286,0.64753467,0.01960392
1225,4,0.6,0.9226666666666665,0.47725752600496535,4,5,5,5,5,0.0067815585,0.035235062,0.34849516,0.57066786,0.038820386
1226,0,0.9,0.0,0,4,8,8,8,8,0.0022319434,0.023331024,0.4200766,0.52878094,0.025579503
1226,1,0.825,0.0,0,4,5,8,8,8,0.0024641159,0.024104934,0.41465026,0.5319979,0.02678278
1226,2,0.75,0.0,0,4,5,5,8,8,0.00044643358,0.0048663425,0.27590343,0.7114995,0.0072842706
1226,3,0.675,0.0,0,4,5,5,5,8,0.0021977092,0.0155799035,0.31249535,0.6502391,0.019487824
1226,4,0.575,0.9240000000000002,0.49981788980755926,4,5,5,5,4,0.006752375,0.035070036,0.34628895,0.5732585,0.038630076
1227,0,0.9,0.0,0,4,8,8,8,8,0.0022256377,0.023240613,0.41827515,0.5307565,0.02550209
1227,1,0.825,0.0,0,4,5,8,8,8,0.0024572967,0.024013765,0.41286987,0.5339584,0.026700692
1227,2,0.75,0.0,0,4,5,5,8,8,0.0004433929,0.004833002,0.2733897,0.71410424,0.007229712
1227,3,0.675,0.0,0,4,5,5,5,8,0.002186088,0.015495122,0.31033966,0.6526021,0.019377014
1227,4,0.6,0.9226666666666665,0.47725752600496535,4,5,5,5,5,0.006723844,0.034908187,0.3445151,0.5754026,0.03845019
1228,0,0.925,0.0,0,5,8,8,8,8,0.0022191124,0.023157869,0.41558647,0.53362435,0.025412178
1228,1,0.85,0.0,0,5,5,8,8,8,0.0023369761,0.023385193,0.4110624,0.53715503,0.026060414
1228,2,0.775,0.0,0,5,5,5,8,8,0.00042608325,0.0047167954,0.26899785,0.718836,0.007023268
1228,3,0.7,0.0,0,5,5,5,5,8,0.0020940965,0.015104178,0.30705735,0.65688854,0.018855833
1228,4,0.575,0.9112,0.48358264692905,5,5,5,5,3,0.006434327,0.034127902,0.34214145,0.5796837,0.037612613
1229,0,0.925,0.0,0,5,8,8,8,8,0.0022221077,0.023229163,0.41320255,0.5359395,0.025406668
1229,1,0.85,0.0,0,5,5,8,8,8,0.0023396455,0.02345105,0.4087645,0.5393904,0.026054405
1229,2,0.775,0.0,0,5,5,5,8,8,0.0004250166,0.004723037,0.26575622,0.72210944,0.0069862404
1229,3,0.7,0.0,0,5,5,5,5,8,0.0020916364,0.015132334,0.30427304,0.6597132,0.018789796
1229,4,0.6,0.9450666666666666,0.5041908867202274,5,5,5,5,4,0.0064378045,0.03423093,0.33973786,0.5820397,0.037553683
1230,0,0.925,0.0,0,5,8,8,8,8,0.0022245965,0.023289599,0.41142368,0.537658,0.025404165
1230,1,0.85,0.0,0,5,5,8,8,8,0.0023420986,0.023512512,0.40700927,0.5410849,0.026051266
1230,2,0.775,0.0,0,5,5,5,8,8,0.00042396042,0.0047277827,0.26310006,0.7247961,0.006952129
1230,3,0.7,0.0,0,5,5,5,5,8,0.0020889912,0.01515553,0.30206165,0.6619641,0.01872964
1230,4,0.625,0.9517333333333333,0.4900406215395179,5,5,5,5,5,0.006439494,0.03431349,0.33797884,0.58376837,0.037499838
1231,0,0.925,0.0,0,5,8,8,8,8,0.002225959,0.023336153,0.40924823,0.53980553,0.025384115
1231,1,0.85,0.0,0,5,5,8,8,8,0.0023433552,0.023560306,0.40486103,0.5432057,0.02602956
1231,2,0.75,0.0,0,5,5,4,8,8,0.0004222468,0.0047257324,0.25979078,0.72815526,0.006905926
1231,3,0.675,0.0,0,5,5,4,5,8,0.0021626046,0.015463554,0.29972392,0.66361696,0.019032944
1231,4,0.575,0.9373333333333335,0.5165886888470723,5,5,4,5,4,0.006694996,0.034983303,0.3357715,0.5845087,0.03804153
1232,0,0.925,0.0,0,5,8,8,8,8,0.0022275145,0.023377929,0.4083037,0.5407101,0.025380816
1232,1,0.825,0.0,0,5,4,8,8,8,0.0023447336,0.0236019,0.40390235,0.5441266,0.026024481
1232,2,0.725,0.0,0,5,4,4,8,8,0.00043510488,0.0048078843,0.259385,0.7283524,0.0070196763
1232,3,0.625,0.0,0,5,4,4,4,8,0.0022410748,0.01578217,0.2988594,0.663742,0.0193754
1232,4,0.55,0.8786666666666667,0.46062621998903847,5,4,4,4,5,0.007235705,0.036236588,0.33507898,0.5821851,0.03926363
1233,0,0.9,0.0,0,4,8,8,8,8,0.0022299888,0.023423208,0.4081157,0.5408359,0.025395112
1233,1,0.8,0.0,0,4,4,8,8,8,0.002460589,0.024197396,0.40283775,0.54392713,0.026577141
1233,2,0.7,0.0,0,4,4,4,8,8,0.0004484867,0.004893539,0.2598842,0.72763205,0.0071417345
1233,3,0.6,0.0,0,4,4,4,4,8,0.002324263,0.016111098,0.29877943,0.66303664,0.019748608
1233,4,0.525,0.8858666666666667,0.48983717386081493,4,4,4,4,5,0.0075204344,0.036885794,0.33486852,0.58082414,0.039901115
1234,0,0.9,0.0,0,4,8,8,8,8,0.0022324133,0.023464605,0.40847448,0.54041076,0.02541779
1234,1,0.825,0.0,0,4,5,8,8,8,0.0024628022,0.02423707,0.40314737,0.5435563,0.026596515
1234,2,0.75,0.0,0,4,5,5,8,8,0.00043529115,0.004819606,0.25962108,0.7281123,0.0070116827
1234,3,0.65,0.0,0,4,5,5,4,8,0.0021588886,0.01550557,0.29829308,0.665093,0.018949527
1234,4,0.55,0.9192,0.514756812604699,4,5,5,4,4,0.006959048,0.035714265,0.33463863,0.58413,0.038558118
1235,0,0.925,0.0,0,5,8,8,8,8,0.002235048,0.023503078,0.40990058,0.5389048,0.025456605
1235,1,0.85,0.0,0,5,5,8,8,8,0.002351471,0.023720218,0.4053442,0.5424917,0.026092507
1235,2,0.75,0.0,0,5,5,4,8,8,0.00042268776,0.004750048,0.26075077,0.72718406,0.006892379
1235,3,0.675,0.0,0,5,5,4,5,8,0.002161525,0.015529423,0.30009615,0.6632354,0.018977491
1235,4,0.575,0.9373333333333335,0.5165886888470723,5,5,4,5,4,0.006693346,0.03513802,0.3359885,0.5842224,0.037957847
1236,0,0.925,0.0,0,5,8,8,8,8,0.0022375446,0.023535155,0.41210553,0.53661585,0.025505919
1236,1,0.825,0.0,0,5,4,8,8,8,0.002353783,0.023749849,0.4075232,0.5402342,0.026138965
1236,2,0.725,0.0,0,5,4,4,8,8,0.0004380952,0.0048438297,0.26527783,0.72237515,0.007065002
1236,3,0.625,0.0,0,5,4,4,4,8,0.002246986,0.015863623,0.30331093,0.65915805,0.019420408
1236,4,0.55,0.8786666666666667,0.46062621998903847,5,4,4,4,5,0.007240241,0.036389522,0.33838606,0.5787331,0.03925101
1237,0,0.9,0.0,0,4,8,8,8,8,0.0022406995,0.023569863,0.4147286,0.5338945,0.025566423
1237,1,0.825,0.0,0,4,5,8,8,8,0.0024707643,0.024335248,0.4092194,0.5372352,0.02673937
1237,2,0.75,0.0,0,4,5,5,8,8,0.00044011322,0.0048584305,0.2692522,0.7183432,0.0071060183
1237,3,0.65,0.0,0,4,5,5,4,8,0.0021703623,0.015583114,0.30605912,0.65709937,0.019088008
1237,4,0.55,0.9192,0.514756812604699,4,5,5,4,4,0.0069659776,0.03579713,0.34084225,0.57772076,0.03867392
1238,0,0.9,0.0,0,4,8,8,8,8,0.0022437223,0.023599556,0.41814035,0.5303792,0.025637187
1238,1,0.8,0.0,0,4,4,8,8,8,0.002473754,0.024362354,0.4125725,0.5337826,0.02680881
1238,2,0.725,0.0,0,4,4,5,8,8,0.0004562623,0.0049554873,0.2753296,0.7119666,0.0072919936
1238,3,0.625,0.0,0,4,4,5,4,8,0.002258441,0.015923535,0.31073746,0.6515131,0.019567493
1238,4,0.525,0.9125333333333333,0.526931380813231,4,4,5,4,4,0.00724747,0.036435887,0.34430948,0.572627,0.03938023
1239,0,0.925,0.0,0,5,8,8,8,8,0.0022470797,0.023625685,0.42297867,0.5254243,0.025724268
1239,1,0.85,0.0,0,5,5,8,8,8,0.0023634569,0.023846315,0.41811302,0.5293287,0.026348565
1239,2,0.75,0.0,0,5,5,4,8,8,0.0004316366,0.0048146,0.28004038,0.7076306,0.0070827636
1239,3,0.675,0.0,0,5,5,4,5,8,0.0021847175,0.01565326,0.3160861,0.64679086,0.01928508
1239,4,0.575,0.9373333333333335,0.5165886888470723,5,5,4,5,4,0.0067079724,0.03522763,0.34911346,0.5707078,0.038243182
1240,0,0.925,0.0,0,5,8,8,8,8,0.0022503536,0.023655344,0.4280745,0.5202078,0.025811974
1240,1,0.85,0.0,0,5,5,8,8,8,0.0023666145,0.02387443,0.42315957,0.5241644,0.026435027
1240,2,0.75,0.0,0,5,5,4,8,8,0.00043471795,0.004833607,0.28755918,0.70001894,0.0071535716
1240,3,0.675,0.0,0,5,5,4,5,8,0.0021927296,0.015686959,0.32237974,0.64033705,0.019403558
1240,4,0.6,0.9255999999999999,0.48080785010152854,5,5,4,5,5,0.0067119203,0.03523094,0.35441095,0.5652888,0.03835746
1241,0,0.925,0.0,0,5,8,8,8,8,0.0022530193,0.02367724,0.4326398,0.5155458,0.025884224
1241,1,0.85,0.0,0,5,5,8,8,8,0.0023689345,0.023886837,0.42761534,0.51962346,0.02650543
1241,2,0.775,0.0,0,5,5,5,8,8,0.00043724815,0.004847467,0.29427394,0.6932286,0.0072127306
1241,3,0.775,0.0,0,5,5,5,8,8,0.0021193845,0.015405719,0.32757118,0.63579726,0.019106477
1241,4,0.7,0.9578666666666665,0.4314981590815556,5,5,5,8,5,0.005709056,0.032703802,0.35901254,0.56676435,0.035810266
1242,0,0.925,0.0,0,5,8,8,8,8,0.0022592181,0.023723666,0.43752787,0.51047796,0.02601134
1242,1,0.825,0.0,0,5,4,8,8,8,0.0023747508,0.02392286,0.43235394,0.51471764,0.026630783
1242,2,0.75,0.0,0,5,4,5,8,8,0.00045473108,0.004950155,0.3017989,0.6853587,0.0074375463
1242,3,0.675,0.0,0,5,4,5,5,8,0.0022089211,0.01575134,0.33316818,0.62922895,0.01964262
1242,4,0.6,0.9506666666666668,0.5108563747699536,5,4,5,5,5,0.006723122,0.03524443,0.36329,0.5561455,0.038596958
1243,0,0.925,0.0,0,5,8,8,8,8,0.0022634978,0.02374596,0.44124424,0.50664693,0.026099397
1243,1,0.825,0.0,0,5,4,8,8,8,0.0023785522,0.0239407,0.435984,0.51098084,0.026715912
1243,2,0.725,0.0,0,5,4,4,8,8,0.00045687475,0.004962203,0.3063934,0.68069637,0.0074912133
